season,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcomeDraw,match_outcomeLoss,match_outcomeWin,player_positionBPL,player_positionBPR,player_positionC,player_positionCHB,player_positionCHF,player_positionFB,player_positionFF,player_positionFPL,player_positionFPR,player_positionHBFL,player_positionHBFR,player_positionHFFL,player_positionHFFR,player_positionINT,player_positionR,player_positionRK,player_positionRR,player_positionSUB,player_positionWL,player_positionWR,pred,player_name,brownlow_votes,match_id,match_round,player_team,pred_rank,predicted_votes
2020,12,5,12,24,19,79,0,0,0,7,1,5,5,2,1,0,7,17,0,0,1,0,0,89,104,NA,0,5,7,366,5,2,2,0,0,0,0,10,9,0,5,0,0,1,0,20,15.1,0,1,1,0,1,11,7,53,1,1,3,0,0.03550295857988166,0.031446540880503145,0.05106382978723404,0.041884816753926704,0,0,0.0707070707070707,0.06097560975609756,0.08620689655172414,0.030434782608695653,0.05105105105105105,0,0,0,0.04310344827586207,0.02857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2633979320526123,Lachie Neale,0,15810,12,Brisbane Lions,5,0
2020,12,4,11,23,13,57,0,1,0,2,2,5,9,2,2,0,15,7,1,1,2,0,0,85,81,NA,0,9,4,382,2,2,0,0,0,0,0,4,7,2,10,0,0,0,1,20,12.7,0,1,2,1,1,11,7,53,0,0,9,0,0.03550295857988166,0.025157232704402517,0.04680851063829787,0.04013961605584642,0,0.07692307692307693,0.020202020202020204,0.06097560975609756,0.15517241379310345,0.06521739130434782,0.021021021021021023,0.037037037037037035,0.0625,0,0.017241379310344827,0.05714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5396647453308105,Jarryd Lyons,0,15810,12,Brisbane Lions,2,2
2020,22,5,1,23,13,57,0,2,0,6,3,7,1,5,1,1,4,15,0,1,4,0,0,88,107,NA,1,0,7,610,5,6,0,0,0,1,0,8,12,1,3,0,0,1,1,29,11.8,0,2,3,0,1,11,7,53,0,0,3,1,0.0650887573964497,0.031446540880503145,0.00425531914893617,0.04013961605584642,0,0.15384615384615385,0.06060606060606061,0.08536585365853659,0.017241379310344827,0.017391304347826087,0.04504504504504504,0,0.0625,0,0.04310344827586207,0.08571428571428572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7603306174278259,Dayne Zorko,0,15810,12,Brisbane Lions,3,1
2020,8,3,2,10,6,60,0,0,0,1,5,2,1,3,0,0,7,3,2,0,2,0,0,88,41,NA,0,1,2,305,5,5,0,0,2,0,0,3,5,0,5,0,0,2,0,5,8.2,0,0,0,2,1,4,8,52,0,0,0,0,0.023668639053254437,0.018867924528301886,0.00851063829787234,0.017452006980802792,0,0,0.010101010101010102,0.024390243902439025,0.017241379310344827,0.030434782608695653,0.009009009009009009,0.07407407407407407,0,0,0.04310344827586207,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029045045375823975,Marley Williams,0,15810,12,North Melbourne,20,0
2020,5,2,4,9,5,56,2,1,0,1,0,1,1,0,1,0,5,4,0,2,1,0,0,74,47,NA,1,0,3,113,0,1,1,0,0,1,0,0,4,1,4,0,0,0,1,12,4.8,0,0,3,0,1,11,7,53,0,0,0,0,0.014792899408284023,0.012578616352201259,0.01702127659574468,0.015706806282722512,0.13333333333333333,0.07692307692307693,0.010101010101010102,0.012195121951219513,0.017241379310344827,0.021739130434782608,0.012012012012012012,0,0.125,0,0,0.08571428571428572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.011392204090952873,Lincoln McCarthy,0,15810,12,Brisbane Lions,18,0
2020,8,6,4,12,9,75,0,0,0,0,3,0,0,0,0,0,3,8,2,0,3,0,0,90,50,NA,0,0,1,191,2,6,0,0,3,0,0,3,6,0,1,0,0,3,0,3,5,0,0,0,2,1,4,8,52,0,0,0,0,0.023668639053254437,0.03773584905660377,0.01702127659574468,0.020942408376963352,0,0,0,0,0,0.013043478260869565,0.024024024024024024,0.07407407407407407,0,0,0.017241379310344827,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002098844386637211,Josh Walker,0,15810,12,North Melbourne,21,0
2020,18,5,11,29,17,59,0,0,0,6,1,7,8,3,4,0,16,13,1,0,1,0,1,74,119,NA,3,5,5,403,5,2,0,0,0,0,0,5,11,0,10,0,0,0,0,11,14.1,0,1,0,0,1,4,8,52,0,0,9,0,0.05325443786982249,0.031446540880503145,0.04680851063829787,0.0506108202443281,0,0,0.06060606060606061,0.08536585365853659,0.13793103448275862,0.06956521739130435,0.03903903903903904,0.037037037037037035,0,0.09090909090909091,0.04310344827586207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.768393874168396,Jed Anderson,0,15810,12,North Melbourne,1,3
2020,18,5,6,24,18,75,0,0,0,2,8,0,1,3,2,1,3,14,1,0,1,0,0,85,88,NA,0,1,1,449,4,5,0,1,1,0,0,5,14,0,2,0,0,2,0,5,6,0,1,0,0,1,4,8,52,0,0,1,0,0.05325443786982249,0.031446540880503145,0.02553191489361702,0.041884816753926704,0,0,0.020202020202020204,0,0.017241379310344827,0.013043478260869565,0.042042042042042045,0.037037037037037035,0,0,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4329395294189453,Luke McDonald,0,15810,12,North Melbourne,4,0
2020,5,5,5,10,7,70,0,0,0,0,2,1,1,3,0,2,4,6,0,0,3,0,0,96,34,NA,0,1,1,127,3,4,0,1,2,0,0,5,2,0,4,0,0,1,0,5,2.2,0,1,0,2,1,11,7,53,0,0,0,0,0.014792899408284023,0.031446540880503145,0.02127659574468085,0.017452006980802792,0,0,0,0.012195121951219513,0.017241379310344827,0.017391304347826087,0.018018018018018018,0,0,0,0.02586206896551724,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0259357804898173e-4,Darcy Gardiner,0,15810,12,Brisbane Lions,29,0
2020,3,3,2,5,2,40,0,1,0,0,0,1,0,2,0,2,3,2,2,1,0,0,0,87,17,NA,0,0,2,49,1,1,0,0,0,1,0,2,1,0,1,0,0,0,0,6,-0.3,0,0,1,0,1,11,7,53,0,0,0,0,0.008875739644970414,0.018867924528301886,0.00851063829787234,0.008726003490401396,0,0.07692307692307693,0,0.012195121951219513,0,0.013043478260869565,0.006006006006006006,0.07407407407407407,0.0625,0,0.008620689655172414,0.02857142857142857,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.135684136301279e-4,Charlie Cameron,0,15810,12,Brisbane Lions,26,0
2020,6,4,1,7,5,71,1,0,0,1,0,2,0,3,1,1,4,4,1,0,3,0,0,88,40,NA,0,0,4,176,2,0,1,0,0,2,0,1,4,0,1,0,0,0,1,10,6.7,0,0,1,2,1,11,7,53,0,0,0,0,0.01775147928994083,0.025157232704402517,0.00425531914893617,0.012216404886561954,0.06666666666666667,0,0.010101010101010102,0.024390243902439025,0,0.017391304347826087,0.012012012012012012,0.037037037037037035,0,0,0.017241379310344827,0.02857142857142857,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010388490045443177,Daniel McStay,0,15810,12,Brisbane Lions,38,0
2020,6,5,0,6,4,67,0,0,0,1,0,3,0,5,0,2,1,6,0,0,0,0,1,84,31,NA,0,0,2,156,5,2,0,0,0,0,0,4,4,0,1,0,0,1,1,12,-0.8,0,1,0,0,1,4,8,52,0,0,0,0,0.01775147928994083,0.031446540880503145,0,0.010471204188481676,0,0,0.010101010101010102,0.036585365853658534,0,0.004347826086956522,0.018018018018018018,0,0,0.09090909090909091,0.04310344827586207,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001253509079106152,Mason Wood,0,15810,12,North Melbourne,23,0
2020,6,7,4,10,9,90,0,0,0,0,3,0,0,1,0,1,4,6,3,0,7,0,0,100,44,NA,0,0,1,52,2,4,0,1,3,0,0,6,6,0,1,0,0,3,0,6,7.7,0,1,0,7,1,11,7,53,1,1,0,0,0.01775147928994083,0.0440251572327044,0.01702127659574468,0.017452006980802792,0,0,0,0,0,0.017391304347826087,0.018018018018018018,0.1111111111111111,0,0,0.017241379310344827,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009918665513396263,Harris Andrews,0,15810,12,Brisbane Lions,19,0
2020,7,0,15,22,16,73,0,0,0,6,1,1,7,2,0,0,9,13,0,0,0,0,0,80,75,NA,3,4,4,196,2,0,0,0,0,0,0,11,3,1,7,0,0,0,0,18,9.1,0,2,0,0,1,4,8,52,0,0,0,0,0.020710059171597635,0,0.06382978723404255,0.038394415357766144,0,0,0.06060606060606061,0.012195121951219513,0.1206896551724138,0.0391304347826087,0.03903903903903904,0,0,0,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05405877158045769,Trent Dumont,0,15810,12,North Melbourne,8,0
2020,6,2,2,8,3,38,0,0,0,3,0,2,1,3,0,0,5,3,0,0,0,0,0,78,40,NA,0,1,0,139,4,0,2,0,0,1,0,3,2,3,5,0,0,0,2,17,3.5,0,0,0,0,1,11,7,53,0,0,0,0,0.01775147928994083,0.012578616352201259,0.00851063829787234,0.013961605584642234,0,0,0.030303030303030304,0.024390243902439025,0.017241379310344827,0.021739130434782608,0.009009009009009009,0,0,0,0.034482758620689655,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.07453878223896e-4,Callum Ah Chee,0,15810,12,Brisbane Lions,25,0
2020,8,5,6,14,10,71,0,0,0,2,0,4,1,1,2,0,10,7,1,0,1,0,1,81,61,NA,1,0,6,242,3,4,0,0,0,0,0,5,6,3,6,0,0,0,0,13,7.3,0,2,1,0,1,11,7,53,0,0,0,0,0.023668639053254437,0.031446540880503145,0.02553191489361702,0.02443280977312391,0,0,0.020202020202020204,0.04878048780487805,0.017241379310344827,0.043478260869565216,0.021021021021021023,0.037037037037037035,0,0.09090909090909091,0.02586206896551724,0.02857142857142857,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.018789390102028847,Rhys Mathieson,0,15810,12,Brisbane Lions,14,0
2020,7,6,0,7,5,71,1,0,0,1,0,3,0,2,0,1,0,7,0,1,0,0,0,87,46,NA,0,0,2,220,3,0,0,0,0,3,0,1,5,0,0,0,0,0,5,11,6.6,0,0,1,0,1,11,7,53,0,0,0,0,0.020710059171597635,0.03773584905660377,0,0.012216404886561954,0.06666666666666667,0,0.010101010101010102,0.036585365853658534,0,0,0.021021021021021023,0,0.0625,0,0.02586206896551724,0.02857142857142857,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0076078735291957855,Eric Hipwood,0,15810,12,Brisbane Lions,42,0
2020,11,4,15,26,15,58,0,0,0,8,0,3,2,5,0,1,10,16,0,0,1,0,0,80,104,NA,2,0,3,147,5,3,2,0,0,0,0,14,5,1,8,0,0,0,0,21,1.9,0,0,0,0,1,4,8,52,0,0,0,0,0.03254437869822485,0.025157232704402517,0.06382978723404255,0.04537521815008726,0,0,0.08080808080808081,0.036585365853658534,0.034482758620689655,0.043478260869565216,0.04804804804804805,0,0,0,0.04310344827586207,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19081491231918335,Jy Simpkin,0,15810,12,North Melbourne,6,0
2020,5,4,3,8,6,75,0,0,0,1,2,0,0,0,0,0,2,5,1,0,1,0,0,75,37,NA,0,0,1,117,2,2,0,0,0,0,0,2,3,0,1,0,0,1,0,3,4.4,0,0,0,1,1,4,8,52,0,0,0,0,0.014792899408284023,0.025157232704402517,0.01276595744680851,0.013961605584642234,0,0,0.010101010101010102,0,0,0.008695652173913044,0.015015015015015015,0.037037037037037035,0,0,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.197610301664099e-4,Sam Durdin,0,15810,12,North Melbourne,30,0
2020,4,3,10,14,5,36,0,0,0,4,0,0,0,3,0,3,11,4,0,1,0,0,0,75,48,NA,0,0,0,89,3,3,2,0,0,0,0,6,2,4,9,0,0,0,0,17,-0.3,0,0,1,0,1,11,7,53,0,0,0,0,0.011834319526627219,0.018867924528301886,0.0425531914893617,0.02443280977312391,0,0,0.04040404040404041,0,0,0.04782608695652174,0.012012012012012012,0,0.0625,0,0.02586206896551724,0.02857142857142857,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001023937133140862,Jarrod Berry,0,15810,12,Brisbane Lions,35,0
2020,8,4,4,12,5,42,0,3,0,1,0,3,1,2,0,2,6,8,0,2,0,0,1,78,45,NA,0,1,5,228,3,2,0,0,0,1,0,2,3,3,6,0,0,1,1,12,3.6,0,2,3,0,1,11,7,53,0,1,0,0,0.023668639053254437,0.025157232704402517,0.01702127659574468,0.020942408376963352,0,0.23076923076923078,0.010101010101010102,0.036585365853658534,0.017241379310344827,0.02608695652173913,0.024024024024024024,0,0.125,0.09090909090909091,0.02586206896551724,0.08571428571428572,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.01003508921712637,Hugh McCluggage,0,15810,12,Brisbane Lions,43,0
2020,5,2,3,8,6,75,0,0,0,2,3,0,0,2,1,1,3,5,0,0,3,0,0,76,33,NA,0,0,0,52,1,3,0,0,3,0,0,8,4,0,2,0,0,0,0,9,3,0,0,0,3,1,4,8,52,0,0,0,0,0.014792899408284023,0.012578616352201259,0.01276595744680851,0.013961605584642234,0,0,0.020202020202020204,0,0,0.013043478260869565,0.015015015015015015,0,0,0,0.008620689655172414,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010254218941554427,Ed Vickers-Willis,0,15810,12,North Melbourne,36,0
2020,14,4,5,19,15,79,0,0,0,3,3,4,0,2,2,0,6,12,0,0,1,0,0,79,78,NA,0,0,3,423,3,7,0,0,1,0,0,7,10,0,4,0,0,2,0,9,9.7,0,1,0,1,1,11,7,53,0,0,0,0,0.04142011834319527,0.025157232704402517,0.02127659574468085,0.03315881326352531,0,0,0.030303030303030304,0.04878048780487805,0,0.02608695652173913,0.036036036036036036,0,0,0,0.02586206896551724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.012284526601433754,Alex Witherden,0,15810,12,Brisbane Lions,16,0
2020,9,3,2,11,7,64,2,1,0,2,0,1,1,3,2,1,4,8,1,1,1,1,0,90,60,NA,0,1,3,313,5,0,0,0,0,2,1,3,5,0,1,0,0,0,0,4,8.3,0,0,4,0,1,4,8,52,0,0,0,0,0.026627218934911243,0.018867924528301886,0.00851063829787234,0.019197207678883072,0.13333333333333333,0.07692307692307693,0.020202020202020204,0.012195121951219513,0.017241379310344827,0.017391304347826087,0.024024024024024024,0.037037037037037035,0.0625,0,0.04310344827586207,0.11428571428571428,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.14848105609416962,Cameron Zurhaar,0,15810,12,North Melbourne,7,0
2020,6,4,1,7,2,29,2,2,0,1,0,0,0,1,2,0,4,3,1,3,2,0,0,93,52,NA,0,0,4,90,0,2,1,0,0,5,2,0,2,1,1,0,0,0,1,4,1.1,3,1,5,2,1,4,8,52,0,0,0,0,0.01775147928994083,0.025157232704402517,0.00425531914893617,0.012216404886561954,0.13333333333333333,0.15384615384615385,0.010101010101010102,0,0,0.017391304347826087,0.009009009009009009,0.037037037037037035,0.1875,0,0,0.14285714285714285,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030678175389766693,Nick Larkey,0,15810,12,North Melbourne,11,0
2020,2,3,6,8,7,88,0,0,0,2,1,0,0,2,0,0,4,3,1,0,3,0,0,96,35,NA,0,0,0,40,1,5,0,0,2,0,0,4,2,0,3,0,0,1,0,7,7.7,0,0,0,3,1,4,8,52,0,0,0,0,0.005917159763313609,0.018867924528301886,0.02553191489361702,0.013961605584642234,0,0,0.020202020202020204,0,0,0.017391304347826087,0.009009009009009009,0.037037037037037035,0,0,0.008620689655172414,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010254218941554427,Ben McKay,0,15810,12,North Melbourne,37,0
2020,8,2,7,15,10,67,0,0,0,4,3,6,2,2,1,2,7,7,0,0,1,2,1,68,55,NA,1,1,1,415,4,2,1,0,0,0,0,9,5,0,5,0,0,0,0,15,6.9,0,0,0,1,1,4,8,52,0,0,2,0,0.023668639053254437,0.012578616352201259,0.029787234042553193,0.02617801047120419,0,0,0.04040404040404041,0.07317073170731707,0.034482758620689655,0.030434782608695653,0.021021021021021023,0,0,0.09090909090909091,0.034482758620689655,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03763282671570778,Luke Davies-Uniacke,0,15810,12,North Melbourne,10,0
2020,8,6,4,12,10,83,1,1,0,1,1,1,2,3,0,2,7,6,0,0,1,0,0,79,55,NA,1,1,5,154,1,2,0,0,0,1,1,3,6,4,7,0,0,1,0,9,8.1,0,2,2,1,1,11,7,53,0,0,0,0,0.023668639053254437,0.03773584905660377,0.01702127659574468,0.020942408376963352,0.06666666666666667,0.07692307692307693,0.010101010101010102,0.012195121951219513,0.034482758620689655,0.030434782608695653,0.018018018018018018,0,0,0,0.008620689655172414,0.05714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.278741544112563e-4,Zac Bailey,0,15810,12,Brisbane Lions,34,0
2020,3,2,5,8,6,75,2,0,24,5,1,1,1,1,0,1,6,2,2,1,0,0,0,86,78,NA,1,0,4,74,0,0,2,0,0,3,0,2,3,2,4,5,47.1,0,0,14,13.3,51,0,2,0,1,11,7,53,0,0,0,0,0.008875739644970414,0.012578616352201259,0.02127659574468085,0.013961605584642234,0.13333333333333333,0,0.050505050505050504,0.012195121951219513,0.017241379310344827,0.02608695652173913,0.006006006006006006,0.07407407407407407,0.0625,0,0,0.05714285714285714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.03783545270562172,Oscar McInerney,0,15810,12,Brisbane Lions,9,0
2020,1,0,0,1,0,0,0,0,12,3,0,0,1,1,0,0,1,0,0,0,0,0,0,46,27,NA,0,1,0,24,1,0,1,0,0,0,0,3,0,0,1,2,63.2,0,0,9,-2.1,19,0,0,0,1,11,7,53,0,0,0,0,0.0029585798816568047,0,0,0.0017452006980802793,0,0,0.030303030303030304,0,0.017241379310344827,0.004347826086956522,0,0,0,0,0.008620689655172414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.024014879018068314,Matt Eagles,0,15810,12,Brisbane Lions,13,0
2020,5,3,4,9,7,78,1,0,0,2,1,1,0,3,1,0,1,8,0,0,1,0,0,57,47,NA,0,0,2,153,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,10,4.6,0,0,1,0,1,4,8,52,0,0,0,0,0.014792899408284023,0.018867924528301886,0.01702127659574468,0.015706806282722512,0.06666666666666667,0,0.020202020202020204,0.012195121951219513,0,0.004347826086956522,0.024024024024024024,0,0,0,0.02586206896551724,0.02857142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001361203845590353,Tom Murphy,0,15810,12,North Melbourne,39,0
2020,6,3,9,15,12,80,0,0,0,3,2,2,2,2,0,2,4,11,0,0,0,0,0,65,51,NA,0,2,1,233,2,1,0,0,0,0,0,8,4,0,3,0,0,0,0,8,3,0,0,0,0,1,4,8,52,0,0,0,0,0.01775147928994083,0.018867924528301886,0.03829787234042553,0.02617801047120419,0,0,0.030303030303030304,0.024390243902439025,0.034482758620689655,0.017391304347826087,0.03303303303303303,0,0,0,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.2056146301329136e-4,Will Walker,0,15810,12,North Melbourne,33,0
2020,9,4,2,11,11,100,0,0,0,2,2,3,0,2,1,2,5,6,1,0,3,0,2,86,46,NA,0,0,4,342,2,6,0,1,1,0,0,2,9,1,3,0,0,2,0,2,13.4,0,1,0,2,1,11,7,53,0,0,0,0,0.026627218934911243,0.025157232704402517,0.00851063829787234,0.019197207678883072,0,0,0.020202020202020204,0.036585365853658534,0,0.021739130434782608,0.018018018018018018,0.037037037037037035,0,0.18181818181818182,0.017241379310344827,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.458605544641614e-4,Brandon Starcevich,0,15810,12,Brisbane Lions,28,0
2020,5,3,6,11,7,64,1,1,0,1,1,1,2,1,0,0,7,4,1,1,0,2,0,90,47,NA,1,1,3,187,0,0,0,0,0,1,0,5,3,2,6,0,0,0,0,13,6.6,0,1,2,0,1,4,8,52,0,0,0,0,0.014792899408284023,0.018867924528301886,0.02553191489361702,0.019197207678883072,0.06666666666666667,0.07692307692307693,0.010101010101010102,0.012195121951219513,0.034482758620689655,0.030434782608695653,0.012012012012012012,0.037037037037037035,0.0625,0,0,0.05714285714285714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.002488845493644476,Bailey Scott,0,15810,12,North Melbourne,40,0
2020,2,0,2,4,4,100,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,81,10,NA,0,0,2,19,0,3,0,0,0,0,0,4,2,0,2,0,0,0,0,6,1.7,0,1,0,0,1,11,7,53,0,0,0,0,0.005917159763313609,0,0.00851063829787234,0.006980802792321117,0,0,0,0,0,0.008695652173913044,0.003003003003003003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.049700314179063e-4,Noah Answerth,0,15810,12,Brisbane Lions,27,0
2020,4,1,7,11,8,73,0,0,0,0,1,0,0,0,1,0,5,6,0,0,2,0,0,87,30,NA,0,0,2,26,3,3,0,0,0,1,0,1,4,0,4,0,0,0,1,9,8.4,0,0,0,1,1,4,8,52,0,0,0,0,0.011834319526627219,0.006289308176100629,0.029787234042553193,0.019197207678883072,0,0,0,0,0,0.021739130434782608,0.018018018018018018,0,0,0,0.02586206896551724,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.197610301664099e-4,Jack Mahony,0,15810,12,North Melbourne,31,0
2020,3,1,1,4,2,50,2,0,2,2,0,0,1,3,0,2,2,1,0,1,3,0,0,93,30,NA,0,1,2,65,2,0,0,0,0,1,0,1,2,1,2,1,13.3,0,0,7,7.1,15,0,2,3,1,4,8,52,0,0,0,0,0.008875739644970414,0.006289308176100629,0.00425531914893617,0.006980802792321117,0.13333333333333333,0,0.020202020202020204,0,0.017241379310344827,0.008695652173913044,0.003003003003003003,0,0.0625,0,0.017241379310344827,0.05714285714285714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012189457193017006,Tristan Xerri,0,15810,12,North Melbourne,17,0
2020,5,3,3,8,7,88,0,0,0,0,1,0,1,2,1,1,3,5,1,0,0,0,0,75,28,NA,0,1,1,99,2,1,0,0,0,0,0,2,4,0,1,0,0,0,1,9,3.6,0,0,0,0,1,4,8,52,0,0,0,0,0.014792899408284023,0.018867924528301886,0.01276595744680851,0.013961605584642234,0,0,0,0,0.017241379310344827,0.013043478260869565,0.015015015015015015,0.037037037037037035,0,0,0.017241379310344827,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.197610301664099e-4,Lachlan Hosie,0,15810,12,North Melbourne,32,0
2020,5,1,3,8,5,63,0,0,0,1,0,2,0,1,0,1,3,4,0,0,3,0,0,92,25,NA,0,0,0,151,4,4,0,0,2,0,0,4,3,0,3,0,0,0,0,5,3.6,0,0,0,3,56,8,6,44,0,0,0,0,0.013927576601671309,0.007194244604316547,0.010830324909747292,0.012578616352201259,0,0,0.01282051282051282,0.024691358024691357,0,0.012396694214876033,0.01020408163265306,0,0,0,0.029197080291970802,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010254218941554427,Lynden Dunn,0,15811,12,Collingwood,29,0
2020,13,1,15,28,18,64,0,0,1,1,1,4,3,6,2,0,10,18,0,0,0,0,0,90,79,NA,2,1,6,367,6,6,0,0,0,0,0,7,7,1,9,0,100,0,0,14,8.1,1,2,0,0,56,8,6,44,0,1,0,1,0.036211699164345405,0.007194244604316547,0.05415162454873646,0.0440251572327044,0,0,0.01282051282051282,0.04938271604938271,0.047619047619047616,0.04132231404958678,0.04591836734693878,0,0,0,0.043795620437956206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4021954834461212,Scott Pendlebury,0,15811,12,Collingwood,5,0
2020,5,2,11,16,12,75,0,0,0,2,1,1,0,1,0,0,6,10,0,0,0,0,0,79,51,NA,0,0,2,210,2,5,0,0,0,0,0,4,5,3,6,0,0,0,0,7,6.9,0,1,0,0,56,4,16,100,0,0,0,0,0.013927576601671309,0.014388489208633094,0.039711191335740074,0.025157232704402517,0,0,0.02564102564102564,0.012345679012345678,0,0.024793388429752067,0.025510204081632654,0,0,0,0.014598540145985401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.082544129341841e-4,Nathan Jones,0,15811,12,Melbourne,16,0
2020,11,5,6,17,13,77,0,1,0,0,2,3,1,1,0,0,2,15,0,0,1,0,1,77,61,NA,0,1,5,313,1,1,0,0,0,0,0,2,7,1,1,0,0,0,0,2,6.3,0,1,1,1,56,8,6,44,0,0,0,0,0.03064066852367688,0.03597122302158273,0.021660649819494584,0.026729559748427674,0,0.14285714285714285,0,0.037037037037037035,0.015873015873015872,0.008264462809917356,0.03826530612244898,0,0,0.07142857142857142,0.0072992700729927005,0.030303030303030304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-4.144470440223813e-4,Travis Varcoe,0,15811,12,Collingwood,25,0
