kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
9,0,3,12,6,50,1,1,0,8,0,2,0,3,0,2,4,6,0,0,0,0,0,82,66,79,0,0,2,162,4,2,4,0,0,0,0,5,3,1,4,0,0,0,0,16,7.2,0,0,2,0,4,10,5,40,0,0,0,0,166,0.025139664804469275,0,0.014150943396226415,0.021052631578947368,0.1,0.09090909090909091,0.05970149253731343,0.024096385542168676,0,0.0136986301369863,0.022556390977443608,0,0,0,0.029850746268656716,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009245116263628006,Jack Newnes,1,15812,12,Carlton,2020,14,0
8,6,1,9,3,33,1,1,11,1,1,1,2,4,0,3,7,3,3,1,2,0,0,87,57,72,0,2,3,190,4,1,0,0,0,0,0,6,3,0,1,4,45.8,0,1,16,6.2,24,1,2,2,4,10,5,40,0,0,0,0,135,0.0223463687150838,0.06818181818181818,0.0047169811320754715,0.015789473684210527,0.1,0.09090909090909091,0.007462686567164179,0.012048192771084338,0.02702702702702703,0.023972602739726026,0.011278195488721804,0.23076923076923078,0.07692307692307693,0,0.029850746268656716,0.06666666666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013685110956430435,Levi Casboult,0,15812,12,Carlton,2020,11,0
5,4,3,8,4,50,0,0,0,3,3,1,0,1,0,1,3,6,0,0,6,0,0,100,42,58,0,0,0,114,2,5,0,2,3,0,0,7,3,0,2,0,0,2,0,8,3.7,0,0,0,3,4,10,5,40,0,0,0,0,105,0.013966480446927373,0.045454545454545456,0.014150943396226415,0.014035087719298246,0,0,0.022388059701492536,0.012048192771084338,0,0.010273972602739725,0.022556390977443608,0,0,0,0.014925373134328358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035110097378492355,Lachie Plowman,0,15812,12,Carlton,2020,21,0
18,4,1,19,13,68,0,0,0,0,4,4,0,3,2,0,3,13,0,0,2,1,0,90,70,82,0,0,1,534,4,4,0,0,0,0,0,3,13,0,2,0,0,0,0,4,8.8,0,1,0,2,4,10,5,40,0,0,0,1,103,0.05027932960893855,0.045454545454545456,0.0047169811320754715,0.03333333333333333,0,0,0,0.04819277108433735,0,0.010273972602739725,0.04887218045112782,0,0,0,0.029850746268656716,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2237805873155594,Sam Docherty,0,15812,12,Carlton,2020,8,0
10,5,2,12,9,75,3,0,0,0,0,3,0,2,1,2,8,3,3,1,1,0,0,100,62,97,0,0,3,303,2,1,0,0,0,10,2,2,8,2,4,0,0,0,2,7,13.2,0,0,3,1,4,6,5,36,0,1,5,0,82,0.027932960893854747,0.056818181818181816,0.009433962264150943,0.021052631578947368,0.3,0,0,0.03614457831325301,0,0.0273972602739726,0.011278195488721804,0.23076923076923078,0.07692307692307693,0,0.014925373134328358,0.1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8564786314964294,Matt Taberner,0,15812,12,Fremantle,2020,2,2
11,4,5,16,10,63,0,0,0,6,2,2,1,2,0,0,5,9,0,1,0,0,1,80,79,86,0,1,1,243,4,3,1,0,0,1,0,8,6,1,5,0,0,1,0,14,8.7,0,1,0,0,4,6,5,36,0,0,0,0,92,0.030726256983240222,0.045454545454545456,0.02358490566037736,0.028070175438596492,0,0,0.04477611940298507,0.024096385542168676,0.013513513513513514,0.017123287671232876,0.03383458646616541,0,0.07692307692307693,0.25,0.029850746268656716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1910465955734253,James Aish,0,15812,12,Fremantle,2020,44,0
12,0,12,24,12,50,0,1,0,6,2,4,8,6,2,1,20,6,0,0,3,0,0,93,84,119,4,4,5,269,5,5,0,0,0,0,0,8,3,1,14,0,0,0,0,22,13.1,0,4,1,1,4,10,5,40,0,0,3,1,112,0.0335195530726257,0,0.05660377358490566,0.042105263157894736,0,0.09090909090909091,0.04477611940298507,0.04819277108433735,0.10810810810810811,0.0684931506849315,0.022556390977443608,0,0,0,0.03731343283582089,0.03333333333333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5192332863807678,Patrick Cripps,3,15812,12,Carlton,2020,5,0
5,2,3,8,6,75,1,0,11,0,2,3,1,0,2,0,7,2,2,0,4,0,0,100,46,80,0,1,3,186,1,3,0,0,0,4,0,1,4,1,2,3,33.3,1,0,4,12.8,33,2,1,3,4,6,5,36,0,0,0,0,100,0.013966480446927373,0.022727272727272728,0.014150943396226415,0.014035087719298246,0.1,0,0,0.03614457831325301,0.013513513513513514,0.023972602739726026,0.007518796992481203,0.15384615384615385,0,0,0.007462686567164179,0.03333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994011852890253,Rory Lobb,0,15812,12,Fremantle,2020,12,0
10,2,8,18,11,61,0,0,0,4,0,4,4,3,2,0,9,10,1,1,1,0,0,55,70,93,1,3,2,317,2,1,1,0,0,0,0,6,5,1,6,0,0,1,1,20,4.4,0,1,1,1,4,6,5,36,0,0,0,0,63,0.027932960893854747,0.022727272727272728,0.03773584905660377,0.031578947368421054,0,0,0.029850746268656716,0.04819277108433735,0.05405405405405406,0.030821917808219176,0.03759398496240601,0.07692307692307693,0.07692307692307693,0,0.014925373134328358,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0020050411112606525,Connor Blakely,0,15812,12,Fremantle,2020,34,0
8,3,3,11,7,64,0,0,0,3,3,0,1,1,0,0,5,6,1,0,4,1,0,85,51,98,0,1,0,175,2,4,0,0,0,0,0,11,4,0,3,0,0,1,0,14,5,0,0,0,4,4,6,5,36,0,0,0,0,61,0.0223463687150838,0.03409090909090909,0.014150943396226415,0.01929824561403509,0,0,0.022388059701492536,0,0.013513513513513514,0.017123287671232876,0.022556390977443608,0.07692307692307693,0,0,0.014925373134328358,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007709612138569355,Ethan Hughes,0,15812,12,Fremantle,2020,16,0
6,1,3,9,6,67,0,0,0,2,1,0,0,2,1,1,5,3,0,0,13,0,0,100,33,73,0,0,1,168,1,8,0,2,11,0,0,1,3,0,3,0,0,1,0,2,10,0,1,0,11,4,10,5,40,0,1,0,0,87,0.01675977653631285,0.011363636363636364,0.014150943396226415,0.015789473684210527,0,0,0.014925373134328358,0,0,0.017123287671232876,0.011278195488721804,0,0,0,0.007462686567164179,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008295852690935135,Jacob Weitering,0,15812,12,Carlton,2020,15,0
4,0,7,11,8,73,0,0,0,4,1,2,1,1,1,0,8,2,0,0,1,0,1,63,43,80,0,1,3,141,2,2,1,0,0,0,0,3,3,0,7,0,0,0,0,9,8.8,0,1,0,1,4,10,5,40,0,0,0,0,47,0.0111731843575419,0,0.0330188679245283,0.01929824561403509,0,0,0.029850746268656716,0.024096385542168676,0.013513513513513514,0.0273972602739726,0.007518796992481203,0,0,0.25,0.014925373134328358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.014563818462193012,Matthew Kennedy,0,15812,12,Carlton,2020,42,0
8,1,3,11,3,27,0,0,0,3,4,1,1,3,1,0,9,2,0,0,0,0,0,68,46,64,0,1,0,98,4,4,0,0,0,0,0,7,2,0,8,0,0,0,0,9,4.5,0,0,0,0,4,10,5,40,0,0,0,0,75,0.0223463687150838,0.011363636363636364,0.014150943396226415,0.01929824561403509,0,0,0.022388059701492536,0.012048192771084338,0.013513513513513514,0.030821917808219176,0.007518796992481203,0,0,0,0.029850746268656716,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-8.043842390179634e-4,Sam Petrevski-Seton,0,15812,12,Carlton,2020,27,0
5,1,4,9,7,78,0,0,0,2,2,0,1,0,2,0,7,2,0,0,3,0,0,75,36,71,0,1,0,67,0,6,0,1,1,0,0,15,4,0,5,0,0,0,0,16,8.5,0,0,0,1,4,10,5,40,0,0,0,0,26,0.013966480446927373,0.011363636363636364,0.018867924528301886,0.015789473684210527,0,0,0.014925373134328358,0,0.013513513513513514,0.023972602739726026,0.007518796992481203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.002570353914052248,Tom Williamson,0,15812,12,Carlton,2020,22,0
8,1,3,11,5,46,0,0,0,5,0,5,0,4,0,1,4,7,0,1,2,1,0,77,50,59,0,0,3,321,6,2,2,0,0,1,0,4,3,1,3,0,0,0,0,14,6.3,0,1,1,0,4,10,5,40,0,0,0,0,58,0.0223463687150838,0.011363636363636364,0.014150943396226415,0.01929824561403509,0,0,0.03731343283582089,0.060240963855421686,0,0.0136986301369863,0.02631578947368421,0,0.07692307692307693,0,0.04477611940298507,0.03333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.010251550003886223,Zac Fisher,0,15812,12,Carlton,2020,40,0
18,5,6,24,19,79,0,0,0,1,8,1,1,1,1,1,11,9,0,0,5,0,0,91,83,162,0,1,1,495,5,14,0,0,0,0,0,6,14,0,10,0,0,4,0,6,15.7,0,1,0,5,4,6,5,36,1,1,7,0,60,0.05027932960893855,0.056818181818181816,0.02830188679245283,0.042105263157894736,0,0,0.007462686567164179,0.012048192771084338,0.013513513513513514,0.03767123287671233,0.03383458646616541,0,0,0,0.03731343283582089,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5211276412010193,Luke Ryan,0,15812,12,Fremantle,2020,4,0
5,3,3,8,6,75,0,0,0,0,3,2,0,2,0,0,7,3,1,0,14,0,0,95,30,82,0,0,0,168,4,8,0,0,4,0,0,2,3,0,5,0,0,2,0,2,10.6,0,0,0,10,4,6,5,36,0,0,0,0,41,0.013966480446927373,0.03409090909090909,0.014150943396226415,0.014035087719298246,0,0,0,0.024096385542168676,0,0.023972602739726026,0.011278195488721804,0.07692307692307693,0,0,0.029850746268656716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022592367604374886,Brennan Cox,0,15812,12,Fremantle,2020,23,0
2,2,4,6,4,67,0,0,32,4,0,1,1,4,0,2,4,3,0,0,2,0,0,83,62,95,0,1,2,40,4,0,0,1,1,2,0,8,1,1,3,14,57.1,0,0,11,7.3,56,2,0,2,4,6,5,36,0,0,0,0,35,0.00558659217877095,0.022727272727272728,0.018867924528301886,0.010526315789473684,0,0,0.029850746268656716,0.012048192771084338,0.013513513513513514,0.0136986301369863,0.011278195488721804,0,0,0,0.029850746268656716,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0048405262641608715,Sean Darcy,0,15812,12,Fremantle,2020,19,0
10,0,8,18,11,61,0,0,0,6,1,1,2,3,0,0,4,10,0,0,2,0,0,69,70,82,1,1,4,200,1,2,0,0,0,0,0,8,4,0,4,0,0,0,0,16,10.1,0,1,0,0,4,10,5,40,0,0,0,0,31,0.027932960893854747,0,0.03773584905660377,0.031578947368421054,0,0,0.04477611940298507,0.012048192771084338,0.02702702702702703,0.0136986301369863,0.03759398496240601,0,0,0,0.007462686567164179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0018017011461779475,Will Setterfield,0,15812,12,Carlton,2020,33,0
8,2,1,9,4,44,1,1,0,3,0,1,0,1,4,0,6,3,0,1,1,0,0,93,55,72,0,0,3,203,4,1,2,0,0,4,0,0,4,2,2,0,0,0,2,9,7.1,0,0,5,0,4,10,5,40,0,0,0,0,42,0.0223463687150838,0.022727272727272728,0.0047169811320754715,0.015789473684210527,0.1,0.09090909090909091,0.022388059701492536,0.012048192771084338,0,0.02054794520547945,0.011278195488721804,0,0.07692307692307693,0,0.029850746268656716,0.16666666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08196951448917389,Harry McKay,0,15812,12,Carlton,2020,9,0
4,2,12,16,9,56,0,0,0,7,0,1,5,3,0,1,10,6,0,1,2,0,0,71,67,67,1,4,2,94,2,2,1,1,1,0,0,21,0,0,4,0,0,0,0,34,6.1,0,0,1,1,4,6,5,36,0,0,0,0,50,0.0111731843575419,0.022727272727272728,0.05660377358490566,0.028070175438596492,0,0,0.05223880597014925,0.012048192771084338,0.06756756756756757,0.03424657534246575,0.022556390977443608,0,0.07692307692307693,0,0.014925373134328358,0.03333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0021023605950176716,Andrew Brayshaw,0,15812,12,Fremantle,2020,35,0
8,2,10,18,11,61,0,0,0,5,2,3,1,1,1,0,9,9,1,0,2,0,0,85,71,89,0,1,1,270,2,4,0,0,0,1,1,12,3,0,6,0,0,0,0,20,10.6,0,0,0,1,4,6,5,36,0,0,0,0,52,0.0223463687150838,0.022727272727272728,0.04716981132075472,0.031578947368421054,0,0,0.03731343283582089,0.03614457831325301,0.013513513513513514,0.030821917808219176,0.03383458646616541,0.07692307692307693,0,0,0.014925373134328358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0022326484322547913,Adam Cerra,0,15812,12,Fremantle,2020,36,0
5,0,1,6,1,17,0,0,0,5,0,1,0,1,0,1,0,6,0,0,2,0,0,78,34,35,0,0,0,137,3,0,1,0,0,0,0,8,1,0,0,0,0,0,0,21,1.9,0,0,1,1,4,6,5,36,0,0,0,0,18,0.013966480446927373,0,0.0047169811320754715,0.010526315789473684,0,0,0.03731343283582089,0.012048192771084338,0,0,0.022556390977443608,0,0,0,0.022388059701492536,0.03333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.0015341902617365122,Mitch Crowden,0,15812,12,Fremantle,2020,29,0
7,1,3,10,4,40,0,0,0,3,2,1,0,2,0,2,6,4,0,0,7,0,0,79,36,72,0,0,1,121,1,5,0,0,1,0,0,10,3,0,6,0,0,1,0,11,5.3,0,1,0,7,4,6,5,36,0,0,0,0,33,0.019553072625698324,0.011363636363636364,0.014150943396226415,0.017543859649122806,0,0,0.022388059701492536,0.012048192771084338,0,0.02054794520547945,0.015037593984962405,0,0,0,0.007462686567164179,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0016317476984113455,Taylin Duman,0,15812,12,Fremantle,2020,31,0
2,0,6,8,4,50,0,0,21,2,0,1,2,3,1,0,5,2,0,0,3,0,0,80,48,71,0,2,2,72,0,0,0,0,1,1,1,7,0,0,3,9,32.3,0,0,7,12.1,65,1,0,2,4,10,5,40,0,0,0,0,4,0.00558659217877095,0,0.02830188679245283,0.014035087719298246,0,0,0.014925373134328358,0.012048192771084338,0.02702702702702703,0.017123287671232876,0.007518796992481203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.0050788745284080505,Tom De Koning,0,15812,12,Carlton,2020,38,0
9,2,4,13,9,69,0,1,0,4,0,3,3,1,0,0,8,5,0,0,2,0,0,75,58,87,0,3,4,296,1,0,0,0,0,3,2,12,5,1,6,0,0,0,1,26,10.1,0,1,1,2,4,10,5,40,0,0,0,0,32,0.025139664804469275,0.022727272727272728,0.018867924528301886,0.02280701754385965,0,0.09090909090909091,0.029850746268656716,0.03614457831325301,0.04054054054054054,0.0273972602739726,0.018796992481203006,0,0,0,0.007462686567164179,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-7.678891415707767e-5,Michael Gibbons,0,15812,12,Carlton,2020,26,0
16,4,8,24,15,63,1,1,0,3,4,5,7,3,0,0,11,13,0,0,2,0,0,94,95,123,0,7,3,511,6,3,0,0,0,0,0,9,9,1,9,0,0,1,0,19,12.9,0,0,2,2,4,10,5,40,0,0,2,0,33,0.0446927374301676,0.045454545454545456,0.03773584905660377,0.042105263157894736,0.1,0.09090909090909091,0.022388059701492536,0.060240963855421686,0.0945945945945946,0.03767123287671233,0.04887218045112782,0,0,0,0.04477611940298507,0.06666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5096629858016968,Sam Walsh,0,15812,12,Carlton,2020,6,0
5,3,4,9,6,67,0,0,0,2,0,1,1,3,0,2,1,6,0,1,0,0,0,84,34,23,0,1,1,97,2,0,2,0,0,2,0,2,2,0,0,0,0,0,2,10,1.4,0,0,1,0,4,6,5,36,0,0,0,0,18,0.013966480446927373,0.03409090909090909,0.018867924528301886,0.015789473684210527,0,0,0.014925373134328358,0.012048192771084338,0.013513513513513514,0.003424657534246575,0.022556390977443608,0,0.07692307692307693,0,0.014925373134328358,0.03333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017080482793971896,Lachie Schultz,0,15812,12,Fremantle,2020,32,0
5,0,4,9,7,78,0,0,0,4,1,1,1,2,0,1,3,4,0,0,1,0,0,77,36,51,0,1,0,160,3,2,2,0,0,0,0,6,4,0,3,0,0,0,0,14,3.9,0,0,0,0,4,6,5,36,0,0,0,0,18,0.013966480446927373,0,0.018867924528301886,0.015789473684210527,0,0,0.029850746268656716,0.012048192771084338,0.013513513513513514,0.010273972602739725,0.015037593984962405,0,0,0,0.022388059701492536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.0015341902617365122,Brett Bewley,0,15812,12,Fremantle,2020,30,0
7,2,6,13,6,46,0,0,0,2,0,1,1,6,1,1,6,9,0,0,2,1,0,71,45,52,0,1,0,219,3,2,0,0,0,0,0,15,3,1,4,0,0,0,0,21,2.4,0,0,0,0,4,6,5,36,0,0,0,0,8,0.019553072625698324,0.022727272727272728,0.02830188679245283,0.02280701754385965,0,0,0.014925373134328358,0.012048192771084338,0.013513513513513514,0.02054794520547945,0.03383458646616541,0,0,0,0.022388059701492536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.005477976053953171,Caleb Serong,0,15812,12,Fremantle,2020,39,0
3,3,1,4,2,50,1,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,75,27,25,0,0,3,86,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,7,0.2,0,0,3,1,4,6,5,36,0,0,0,0,5,0.008379888268156424,0.03409090909090909,0.0047169811320754715,0.007017543859649123,0.1,0.09090909090909091,0,0,0,0,0.015037593984962405,0,0.23076923076923078,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.009790537878870964,Michael Frederick,0,15812,12,Fremantle,2020,13,0
14,2,0,14,4,29,1,0,0,0,3,2,3,4,0,0,10,5,0,0,3,0,0,66,54,61,0,3,1,360,8,3,0,1,2,0,0,5,4,1,7,0,0,0,0,14,8.1,0,0,1,2,4,10,5,40,0,0,0,0,2,0.03910614525139665,0.022727272727272728,0,0.02456140350877193,0.1,0,0,0.024096385542168676,0.04054054054054054,0.03424657534246575,0.018796992481203006,0,0,0,0.05970149253731343,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00693122111260891,Matthew Cottrell,0,15812,12,Carlton,2020,18,0
3,2,1,4,2,50,0,1,0,1,0,0,0,1,0,0,1,3,0,1,0,0,0,63,22,16,0,0,1,41,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,9,0,0,0,1,0,4,10,5,40,0,0,0,0,1,0.008379888268156424,0.022727272727272728,0.0047169811320754715,0.007017543859649123,0,0.09090909090909091,0.007462686567164179,0,0,0.003424657534246575,0.011278195488721804,0,0.07692307692307693,0,0.007462686567164179,0.03333333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.270855225622654e-4,Josh Honey,0,15812,12,Carlton,2020,25,0
6,3,5,11,11,100,1,0,0,2,2,1,0,2,1,1,2,8,0,0,2,0,0,82,49,65,0,0,4,203,0,2,0,0,0,0,0,12,6,1,1,0,0,1,0,15,8.3,0,3,1,2,57,6,8,54,0,0,0,0,226,0.017964071856287425,0.0234375,0.01718213058419244,0.0176,0.041666666666666664,0,0.02127659574468085,0.010752688172043012,0,0.008438818565400843,0.020942408376963352,0,0,0,0,0.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021488487254828215,David Mackay,0,15813,12,Adelaide,2020,35,0
5,2,1,6,4,67,1,0,0,1,0,1,1,1,1,1,2,4,0,0,1,0,0,86,31,36,0,1,2,184,2,0,0,0,0,1,0,3,3,1,1,0,0,0,1,10,6.4,1,1,2,1,57,6,8,54,0,0,0,0,199,0.014970059880239521,0.015625,0.003436426116838488,0.0096,0.041666666666666664,0,0.010638297872340425,0.010752688172043012,0.015873015873015872,0.008438818565400843,0.010471204188481676,0,0,0,0.020618556701030927,0.04,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021488487254828215,Taylor Walker,0,15813,12,Adelaide,2020,36,0
9,7,4,13,12,92,0,0,0,4,4,1,0,0,2,0,5,8,1,0,6,0,0,83,74,103,0,0,2,143,1,5,0,0,1,0,0,5,9,0,2,0,0,2,0,9,9,0,2,0,5,57,15,16,111,0,0,1,0,169,0.02694610778443114,0.0546875,0.013745704467353952,0.0208,0,0,0.0425531914893617,0.010752688172043012,0,0.02109704641350211,0.020942408376963352,0.06666666666666667,0,0,0.010309278350515464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025502150878310204,Easton Wood,0,15813,12,Western Bulldogs,2020,9,0
7,3,8,15,11,73,0,0,0,2,1,4,2,4,1,2,7,10,0,0,2,0,1,80,49,68,0,2,4,297,4,2,0,0,0,1,0,7,4,0,5,0,0,0,0,16,4.5,0,1,0,0,57,6,8,54,0,0,0,1,206,0.020958083832335328,0.0234375,0.027491408934707903,0.024,0,0,0.02127659574468085,0.043010752688172046,0.031746031746031744,0.029535864978902954,0.02617801047120419,0,0,0.058823529411764705,0.041237113402061855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.00936886016279459,Rory Sloane,0,15813,12,Adelaide,2020,40,0
14,4,4,18,12,67,1,0,0,0,5,3,1,1,0,0,5,8,0,0,2,0,0,84,68,84,0,1,2,536,2,4,0,0,1,0,0,11,10,0,4,0,0,1,0,13,10.2,0,1,1,1,57,6,8,54,0,0,0,0,178,0.041916167664670656,0.03125,0.013745704467353952,0.0288,0.041666666666666664,0,0,0.03225806451612903,0.015873015873015872,0.02109704641350211,0.020942408376963352,0,0,0,0.020618556701030927,0.02,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.010239491239190102,Brodie Smith,0,15813,12,Adelaide,2020,41,0
12,2,13,25,17,68,0,1,0,4,2,5,6,1,1,0,15,9,1,1,1,0,1,69,86,127,1,5,6,365,3,1,1,0,0,0,0,2,7,4,12,0,0,0,0,10,15.8,0,2,1,0,57,15,16,111,0,0,0,0,142,0.03592814371257485,0.015625,0.044673539518900345,0.04,0,0.05,0.0425531914893617,0.053763440860215055,0.09523809523809523,0.06329113924050633,0.02356020942408377,0.06666666666666667,0.05,0.058823529411764705,0.030927835051546393,0.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18224714696407318,Tom Liberatore,0,15813,12,Western Bulldogs,2020,8,0
5,3,5,10,4,40,0,3,0,3,0,1,0,2,1,0,5,5,0,3,0,0,2,80,50,67,0,0,6,147,2,1,2,0,0,2,1,0,1,3,4,0,0,0,2,15,0.5,0,1,3,0,57,15,16,111,0,0,0,0,145,0.014970059880239521,0.0234375,0.01718213058419244,0.016,0,0.15,0.031914893617021274,0.010752688172043012,0,0.02109704641350211,0.013089005235602094,0,0.15,0.11764705882352941,0.020618556701030927,0.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.270855225622654e-4,Mitch Wallis,0,15813,12,Western Bulldogs,2020,21,0
1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8,0,0,95,5,14,0,0,0,40,1,2,0,2,7,0,0,2,0,0,1,0,0,0,0,2,3.5,0,0,0,8,57,6,8,54,0,0,0,0,197,0.0029940119760479044,0,0.003436426116838488,0.0032,0,0,0,0,0,0.004219409282700422,0,0,0,0,0.010309278350515464,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9511997126974165e-4,Daniel Talia,0,15813,12,Adelaide,2020,24,0
6,3,6,12,8,67,0,1,0,1,2,0,0,1,0,1,3,10,0,0,1,0,0,87,41,53,0,0,4,192,1,3,0,0,0,0,0,16,3,0,3,0,0,0,0,21,6.4,0,0,1,0,57,6,8,54,0,0,0,0,110,0.017964071856287425,0.0234375,0.020618556701030927,0.0192,0,0.05,0.010638297872340425,0,0,0.012658227848101266,0.02617801047120419,0,0,0,0.010309278350515464,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.0015341902617365122,Paul Seedsman,0,15813,12,Adelaide,2020,27,0
10,3,4,14,11,79,0,0,0,2,7,0,0,0,0,0,1,7,0,0,1,0,0,91,55,64,0,0,0,335,3,3,0,1,2,0,0,10,8,0,1,0,0,1,0,11,4.6,0,0,0,1,57,6,8,54,0,0,0,0,162,0.029940119760479042,0.0234375,0.013745704467353952,0.0224,0,0,0.02127659574468085,0,0,0.004219409282700422,0.01832460732984293,0,0,0,0.030927835051546393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015341902617365122,Luke Brown,0,15813,12,Adelaide,2020,28,0
