kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
13,0.03178484107579462,3,0.018292682926829267,13,0.039634146341463415,26,0.035278154681139755,22,85,3,0.1,0,0,4,0.027972027972027972,1,3,0.031578947368421054,3,0.04,2,0,0,11,0.03832752613240418,15,0.03424657534246575,0,0,0,0,0,0,1,0.038461538461538464,89,108,141,1,2,6,337,0.023622047244094488,2,0,0,0,0,0,23,11,2,10,0,1,32,24.8,0,3,0.06,0,31,4,18,112,1,1,7,0,58,0,1,0,0,0,0,0,0,1,1.268904209136963,Sam Walsh,0,16070,20,Carlton,2021,4,0
5,0.010893246187363835,2,0.009389671361502348,0,0,5,0.007072135785007072,5,100,0,0,0,0,2,0.019801980198019802,3,1,0.01020408163265306,0,0,1,1,1,2,0.007352941176470588,3,0.00684931506849315,0,0,0,0,5,1,0,0,86,29,43,0,0,1,149,0.013422818791946308,2,0,0,1,0,0,3,5,0,2,0,0,6,7.2,1,0,0,5,55,20,13,98,0,0,0,0,94,0,1,0,0,1,0,0,0,0,-0.005445531103760004,Zaine Cordy,0,16032,15,Western Bulldogs,2021,31,0
10,0.023310023310023312,3,0.014084507042253521,8,0.030534351145038167,18,0.02604920405209841,15,83,0,0,0,0,2,0.021052631578947368,1,2,0.01904761904761905,4,0.056338028169014086,1,2,1,10,0.038461538461538464,9,0.020454545454545454,0,0,0,0,1,0,0,0,76,62,85,2,2,5,203,0.025,4,1,0,0,0,0,7,8,1,7,1,0,15,16.4,2,0,0,0,-8,8,13,86,0,0,0,0,113,1,0,1,0,0,0,0,0,0,-0.13167010247707367,Luke Dunstan,0,16064,19,St Kilda,2021,45,0
10,0.02247191011235955,4,0.0223463687150838,9,0.028662420382165606,19,0.025032938076416336,12,63,0,0,0,0,1,0.008928571428571428,1,1,0.009433962264150943,1,0.014084507042253521,4,2,1,7,0.02631578947368421,12,0.025052192066805846,0,0,0,0,4,0,0,0,82,63,57,0,1,2,221,0.032467532467532464,5,0,1,4,0,0,13,6,0,5,1,0,19,8,0,0,0,4,-29,4,10,64,0,0,0,0,28,1,0,0,0,0,0,0,0,1,0.007082770112901926,Justin McInerney,0,16083,21,Sydney,2021,32,0
3,0.006622516556291391,1,0.008620689655172414,13,0.048507462686567165,16,0.022191400832177532,11,69,1,0.041666666666666664,0,0,2,0.01694915254237288,0,1,0.007936507936507936,1,0.011235955056179775,4,0,1,7,0.022727272727272728,9,0.023809523809523808,0,0,0,0,0,0,0,0,68,49,50,0,1,2,123,0.018072289156626505,1,1,0,0,0,0,6,2,1,6,0,0,14,9.8,1,2,0.03636363636363636,0,-8,12,11,78,0,0,0,0,7,1,0,1,0,0,0,0,0,0,-0.012318677268922329,Tom Green,0,15882,1,Greater Western Sydney,2021,33,0
15,0.035545023696682464,5,0.03048780487804878,15,0.04950495049504951,30,0.041379310344827586,22,73,0,0,0,0,2,0.01818181818181818,0,8,0.07272727272727272,5,0.07692307692307693,7,2,3,13,0.045454545454545456,15,0.03529411764705882,0,0,0,0,0,0,0,0,76,91,81,3,2,10,425,0.0457516339869281,3,0,0,0,0,0,3,8,1,8,0,1,14,8.4,1,1,0.01694915254237288,0,52,15,17,117,1,1,3,0,159,0,1,1,0,0,0,0,0,0,1.054916262626648,Ollie Wines,0,15881,1,Port Adelaide,2021,4,0
6,0.014742014742014743,1,0.009708737864077669,1,0.003436426116838488,7,0.01002865329512894,4,57,0,0,0,0,3,0.022388059701492536,0,2,0.02040816326530612,0,0,1,0,1,2,0.006622516556291391,2,0.005509641873278237,0,0,0,0,0,0,0,0,66,32,30,0,0,2,111,0.013245033112582781,2,1,0,0,3,0,2,3,2,2,0,0,14,2,0,1,0.020833333333333332,0,10,9,12,81,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0013598536606878042,Dylan Williams,0,16029,15,Port Adelaide,2021,24,0
11,0.02669902912621359,2,0.013333333333333334,1,0.00398406374501992,12,0.01809954751131222,8,67,0,0,0,0,1,0.007518796992481203,6,0,0,1,0.011494252873563218,2,0,1,5,0.0176678445229682,5,0.014005602240896359,0,0,0,0,1,0,0,0,82,42,48,1,0,1,240,0.032,4,0,0,0,0,0,9,7,0,5,0,0,13,6.5,1,0,0,1,-38,9,13,87,0,0,0,0,89,1,0,0,0,0,0,0,0,0,0.0030667176470160484,Jackson Nelson,0,16100,23,West Coast,2021,26,0
7,0.014141414141414142,4,0.02040816326530612,1,0.003194888178913738,8,0.009900990099009901,5,63,3,0.15789473684210525,1,0.05,2,0.015267175572519083,0,0,0,0,0,3,3,1,8,0.026936026936026935,2,0.004016064257028112,2,0.13333333333333333,4,0.21052631578947367,2,0,1,0.07692307692307693,95,62,65,0,0,6,124,0.012345679012345678,1,2,0,0,6,3,0,4,2,3,0,1,10,7.7,1,5,0.10204081632653061,2,59,14,14,98,0,0,1,0,33,0,1,0,1,0,0,0,0,0,0.3969280421733856,Ben King,0,15889,2,Gold Coast,2021,8,0
7,0.01583710407239819,4,0.019138755980861243,4,0.012539184952978056,11,0.01445466491458607,8,73,3,0.1111111111111111,0,0,1,0.010416666666666666,0,2,0.019230769230769232,0,0,1,1,0,6,0.02181818181818182,5,0.010309278350515464,3,0.08823529411764706,2,0.06451612903225806,2,0,1,0.05,86,64,70,0,0,8,195,0.013888888888888888,0,0,0,0,4,0,1,4,1,2,0,1,8,19.6,0,3,0.06,1,30,10,16,106,0,0,0,0,47,0,1,0,1,0,0,0,0,0,-0.02589292638003826,Oscar Allen,0,15955,9,West Coast,2021,34,0
6,0.01411764705882353,5,0.028735632183908046,2,0.007067137809187279,8,0.011299435028248588,4,50,0,0,1,0.05555555555555555,2,0.015267175572519083,1,2,0.01904761904761905,0,0,3,0,1,4,0.013029315960912053,6,0.014742014742014743,1,0.02857142857142857,2,0.1,2,0,0,0,71,43,35,0,0,3,136,0.013513513513513514,0,1,0,1,1,1,7,3,1,2,0,1,13,-1.4,0,1,0.024390243902439025,1,-19,6,8,54,0,0,0,0,3,1,0,0,0,0,0,0,0,1,-0.009244940243661404,Deven Robertson,0,15904,4,Brisbane Lions,2021,33,0
8,0.01809954751131222,5,0.03816793893129771,12,0.040955631399317405,20,0.027210884353741496,14,70,0,0,0,0,2,0.013071895424836602,5,3,0.02830188679245283,0,0,0,0,0,11,0.03323262839879154,10,0.025252525252525252,0,0,0,0,12,0,0,0,95,71,114,0,0,1,363,0.012578616352201259,15,0,2,7,0,0,5,4,0,9,4,0,7,20.2,1,0,0,9,-20,11,9,65,1,1,0,0,110,1,0,0,0,0,0,0,0,0,0.1116148978471756,Jake Lever,0,16066,19,Melbourne,2021,11,0
8,0.017278617710583154,5,0.024509803921568627,3,0.009230769230769232,11,0.013959390862944163,8,73,0,0,1,0.09090909090909091,2,0.013245033112582781,1,3,0.02857142857142857,3,0.03529411764705882,1,0,1,8,0.026845637583892617,3,0.006172839506172839,3,0.14285714285714285,0,0,2,0,0,0,70,58,58,1,2,4,204,0.007042253521126761,0,0,0,0,4,2,2,5,0,4,0,0,9,8,3,1,0.023255813953488372,2,40,10,15,100,0,0,0,0,18,0,1,0,0,0,0,0,1,0,-0.10007040202617645,Chris Burgess,0,15922,6,Gold Coast,2021,45,0
5,0.011848341232227487,3,0.016129032258064516,10,0.027700831024930747,15,0.019157088122605363,14,93,0,0,0,0,1,0.009259259259259259,1,0,0,0,0,1,1,0,3,0.010676156583629894,12,0.023715415019762844,0,0,0,0,1,0,0,0,81,49,49,0,0,1,46,0.00641025641025641,3,0,0,1,0,0,8,4,0,2,1,0,12,2.1,0,0,0,1,-16,5,11,71,0,0,0,0,108,1,0,0,0,1,0,0,0,0,-0.0037957385648041964,Daniel Rioli,0,16050,17,Richmond,2021,29,0
22,0.04772234273318872,10,0.04950495049504951,6,0.023076923076923078,28,0.038834951456310676,20,71,1,0.03571428571428571,0,0,4,0.031496062992125984,4,3,0.027777777777777776,1,0.012987012987012988,0,0,0,9,0.03461538461538462,19,0.04269662921348315,0,0,0,0,0,2,1,0.043478260869565216,91,130,137,0,1,8,518,0.022900763358778626,5,0,0,0,0,0,11,17,1,9,1,1,17,15,4,1,0.018518518518518517,0,37,11,17,113,0,0,3,0,203,0,1,0,0,0,0,0,0,1,1.3770488500595093,Brandon Ellis,0,15983,11,Gold Coast,2021,3,1
12,0.029411764705882353,4,0.023952095808383235,3,0.008955223880597015,15,0.020188425302826378,11,73,3,0.125,0,0,1,0.009174311926605505,1,1,0.010309278350515464,2,0.028169014084507043,3,2,0,6,0.022388059701492536,9,0.019693654266958426,0,0,3,0.1,0,0,1,0.05263157894736842,79,78,95,0,2,7,199,0.01639344262295082,2,1,0,0,3,1,1,8,2,4,1,0,13,16.5,2,4,0.08163265306122448,0,28,13,14,97,0,0,0,0,49,0,1,0,1,0,0,0,0,0,0.3059077262878418,Todd Marshall,0,16061,19,Port Adelaide,2021,8,0
13,0.03044496487119438,6,0.029556650246305417,3,0.011278195488721804,16,0.023088023088023088,12,75,0,0,0,0,2,0.02127659574468085,6,0,0,1,0.014285714285714285,2,0,0,2,0.008032128514056224,14,0.031818181818181815,0,0,0,0,0,0,0,0,78,71,45,0,1,4,340,0.016666666666666666,2,0,0,0,0,0,4,9,0,1,0,0,9,8.3,0,0,0,0,-14,5,12,77,0,0,0,0,112,1,0,0,0,0,0,0,0,1,0.001592760207131505,Trent Dumont,0,16093,22,North Melbourne,2021,28,0
2,0.0043859649122807015,1,0.004651162790697674,7,0.021538461538461538,9,0.011523687580025609,7,78,0,0,0,0,1,0.009174311926605505,1,2,0.020202020202020204,2,0.02857142857142857,3,1,3,5,0.017421602787456445,5,0.010330578512396695,0,0,0,0,1,0,0,0,78,19,30,0,2,3,65,0.019736842105263157,1,0,0,0,1,0,4,1,0,5,0,0,10,4.5,1,0,0,0,-16,11,7,53,0,0,0,0,36,1,0,0,1,0,0,0,0,0,-6.496569258160889e-4,Josh Daicos,0,15876,1,Collingwood,2021,27,0
11,0.02534562211981567,4,0.021164021164021163,9,0.02631578947368421,20,0.02577319587628866,18,90,2,0.07407407407407407,0,0,3,0.03,1,5,0.0423728813559322,4,0.06060606060606061,3,1,2,9,0.033582089552238806,12,0.024390243902439025,1,0.038461538461538464,1,0.041666666666666664,1,0,1,0.05,89,103,130,4,0,6,356,0.022388059701492536,3,0,1,1,0,0,7,9,0,7,0,1,15,24.5,3,2,0.04,1,46,7,18,115,0,0,0,0,22,0,1,0,0,0,0,0,1,0,0.6053583025932312,Peter Ladhams,0,15987,11,Port Adelaide,2021,7,0
5,0.011682242990654205,4,0.027210884353741496,2,0.007352941176470588,7,0.01,3,43,1,0.043478260869565216,0,0,3,0.019736842105263157,0,2,0.01904761904761905,1,0.012345679012345678,3,1,0,7,0.02456140350877193,2,0.005076142131979695,3,0.15789473684210525,1,0.05,2,0,0,0,73,53,55,0,1,1,105,0.027210884353741496,1,1,0,0,5,3,2,1,0,0,0,0,7,7.4,0,1,0.02127659574468085,2,-26,8,10,68,0,0,0,0,150,1,0,0,0,0,1,0,0,0,0.09364324808120728,Levi Casboult,0,15954,9,Carlton,2021,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,17,113,0,0,0,0,23,0,1,0,0,0,1,0,0,0,-0.008992106653749943,Josh Corbett,0,15983,11,Gold Coast,2021,32,0
16,0.03619909502262444,5,0.021929824561403508,18,0.06293706293706294,34,0.046703296703296704,31,91,0,0,0,0,3,0.02912621359223301,7,0,0,2,0.029850746268656716,3,1,0,9,0.03435114503816794,19,0.04185022026431718,0,0,0,0,0,1,0,0,82,112,117,0,2,3,438,0.022388059701492536,7,0,0,0,0,0,7,15,0,7,0,0,10,15.2,2,0,0,0,-22,13,7,55,0,0,0,0,115,1,0,0,0,1,0,0,0,0,0.1809365451335907,Caleb Daniel,0,15929,7,Western Bulldogs,2021,13,0
11,0.026066350710900472,2,0.012195121951219513,3,0.009900990099009901,14,0.019310344827586208,11,79,1,0.038461538461538464,0,0,1,0.00909090909090909,1,5,0.045454545454545456,0,0,3,0,1,3,0.01048951048951049,10,0.023529411764705882,0,0,0,0,1,0,1,0.058823529411764705,47,52,72,0,0,5,317,0.0196078431372549,2,1,0,0,0,0,2,8,1,3,0,0,6,10.5,0,1,0.01694915254237288,0,52,15,17,117,0,0,0,0,52,0,1,0,0,0,0,0,0,0,0.018208598718047142,Riley Bonner,0,15881,1,Port Adelaide,2021,21,0
9,0.021479713603818614,1,0.005555555555555556,6,0.0182370820668693,15,0.020053475935828877,7,47,0,0,0,0,2,0.01639344262295082,2,0,0,1,0.013333333333333334,3,0,0,4,0.015037593984962405,11,0.023109243697478993,0,0,0,0,1,0,0,0,81,50,34,0,1,0,173,0.04201680672268908,0,1,0,0,1,0,3,3,1,3,0,0,14,2.6,0,0,0,0,-111,3,5,33,0,0,0,0,85,1,0,0,1,0,0,0,0,0,0.027317102998495102,Jack Lonie,0,15960,10,St Kilda,2021,16,0
11,0.024444444444444446,5,0.023255813953488372,4,0.014184397163120567,15,0.020491803278688523,11,73,0,0,1,0.05,4,0.03773584905660377,1,3,0.029411764705882353,1,0.015873015873015872,5,0,3,7,0.027237354085603113,8,0.01694915254237288,1,0.05,0,0,1,0,0,0,76,64,62,0,1,3,240,0.03968253968253968,2,0,0,0,0,0,9,8,1,5,1,0,28,6.7,0,1,0.02,0,-87,13,6,49,0,0,0,0,62,1,0,0,1,0,0,0,0,0,0.015227816067636013,Darcy MacPherson,0,16099,23,Gold Coast,2021,19,0
3,0.006741573033707865,2,0.008620689655172414,10,0.03816793893129771,13,0.018387553041018388,9,69,0,0,0,0,4,0.038461538461538464,1,1,0.010101010101010102,4,0.06896551724137931,2,2,1,8,0.03088803088803089,5,0.011494252873563218,0,0,0,0,0,0,0,0,72,50,48,1,3,4,43,0.014705882352941176,2,0,0,0,0,0,12,1,0,5,0,0,18,2.4,2,0,0,0,-29,8,9,62,0,0,0,0,64,1,0,0,0,0,1,0,0,0,-0.016896655783057213,Callum L. Brown,0,16058,18,Collingwood,2021,40,0
12,0.029411764705882353,5,0.03048780487804878,2,0.006134969325153374,14,0.01907356948228883,8,57,1,0.07692307692307693,3,0.13636363636363635,0,0,0,4,0.043478260869565216,0,0,1,0,0,4,0.015748031496062992,10,0.021321961620469083,1,0.05263157894736842,0,0,1,0,1,0.1,90,64,65,0,0,10,364,0.013986013986013986,2,0,0,0,0,0,2,6,2,3,0,1,13,6.2,2,5,0.11904761904761904,1,4,13,7,55,0,0,0,0,125,0,1,0,0,0,0,0,0,1,-0.03492681309580803,Travis Colyer,0,16077,20,Fremantle,2021,42,0
3,0.006741573033707865,2,0.010638297872340425,6,0.022058823529411766,9,0.012552301255230125,6,67,0,0,0,0,2,0.018867924528301886,0,1,0.009345794392523364,1,0.013333333333333334,1,0,0,4,0.014760147601476014,6,0.013824884792626729,0,0,0,0,3,0,0,0,80,35,45,0,1,0,19,0.0072992700729927005,2,0,0,0,0,0,6,2,0,3,1,0,17,6.6,0,0,0,2,-21,7,13,85,0,0,0,0,38,1,0,0,0,0,0,0,0,1,0.005659505724906921,Will Setterfield,0,15884,2,Carlton,2021,21,0
5,0.01079913606911447,5,0.024509803921568627,4,0.012307692307692308,9,0.011421319796954314,7,78,1,0.041666666666666664,0,0,5,0.033112582781456956,0,0,0,0,0,1,0,1,3,0.010067114093959731,7,0.01440329218106996,1,0.047619047619047616,1,0.043478260869565216,3,0,0,0,88,61,54,0,0,2,75,0.007042253521126761,1,2,0,0,0,0,7,4,0,2,0,1,21,6.6,0,1,0.023255813953488372,1,-40,6,9,60,0,0,0,0,72,1,0,0,0,0,1,0,0,0,-0.010048508644104004,Will Hayward,0,15922,6,Sydney,2021,40,0
8,0.01937046004842615,3,0.01639344262295082,6,0.020202020202020204,14,0.01971830985915493,12,86,0,0,0,0,2,0.018867924528301886,0,4,0.0380952380952381,3,0.039473684210526314,0,3,0,8,0.03076923076923077,7,0.016091954022988506,0,0,0,0,1,0,1,0.05555555555555555,62,56,75,0,3,3,219,0.022222222222222223,3,0,0,1,0,0,3,8,1,4,0,0,9,6.6,1,0,0,0,-64,6,8,54,0,0,0,0,77,1,0,0,0,1,0,0,0,0,-0.010544447228312492,Connor Blakely,0,16086,21,Fremantle,2021,41,0
13,0.030232558139534883,1,0.005649717514124294,3,0.01098901098901099,16,0.02275960170697013,9,56,4,0.19047619047619047,1,0.058823529411764705,1,0.006756756756756757,0,4,0.037383177570093455,1,0.014084507042253521,2,3,1,12,0.041379310344827586,6,0.014778325123152709,0,0,0,0,2,0,0,0,90,78,104,0,1,8,425,0.02,3,0,0,0,5,2,3,7,5,8,0,0,7,26.4,3,5,0.11627906976744186,1,19,6,13,84,1,1,3,0,174,0,1,0,0,0,1,0,0,0,0.49134698510169983,Toby Greene,0,16079,21,Greater Western Sydney,2021,6,0
13,0.029411764705882353,4,0.017543859649122806,11,0.038461538461538464,24,0.03296703296703297,15,63,0,0,0,0,2,0.019417475728155338,1,5,0.05,7,0.1044776119402985,1,2,0,12,0.04580152671755725,12,0.02643171806167401,1,0.037037037037037035,0,0,3,0,0,0,63,83,95,2,5,5,320,0.014925373134328358,3,0,0,0,1,1,4,7,0,9,0,0,19,15.1,1,0,0,0,22,11,11,77,0,0,1,1,257,0,1,1,0,0,0,0,0,0,0.9547020792961121,Trent Cotchin,0,15929,7,Richmond,2021,4,0
7,0.015625,4,0.0182648401826484,8,0.027210884353741496,15,0.02021563342318059,13,87,0,0,0,0,4,0.0380952380952381,1,1,0.009708737864077669,3,0.04,3,1,2,10,0.03676470588235294,7,0.014830508474576272,1,0.041666666666666664,0,0,3,0,0,0,78,60,81,2,1,3,97,0.007407407407407408,4,0,0,0,0,0,8,7,0,7,1,0,12,12.8,0,0,0,0,30,7,16,103,0,0,0,0,101,0,1,0,0,0,0,0,0,1,-0.08627402782440186,Angus Brayshaw,0,15935,7,Melbourne,2021,45,0
17,0.03300970873786408,14,0.04964539007092199,3,0.01171875,20,0.02594033722438392,15,75,0,0,0,0,2,0.0273972602739726,3,0,0,0,0,3,1,0,5,0.021367521367521368,15,0.02835538752362949,2,0.08695652173913043,0,0,1,1,0,0,81,108,89,0,0,0,224,0.03968253968253968,7,0,0,2,0,0,3,12,0,2,4,0,7,6.8,0,0,0,1,-25,10,8,58,0,0,0,0,24,1,0,0,0,1,0,0,0,0,0.4447317123413086,Oleg Markov,0,15883,1,Gold Coast,2021,6,0
4,0.009389671361502348,3,0.014778325123152709,3,0.009933774834437087,7,0.009615384615384616,5,71,2,0.06451612903225806,1,0.058823529411764705,2,0.02247191011235955,0,0,0,0,0,0,0,0,2,0.00784313725490196,5,0.01050420168067227,0,0,2,0.06666666666666667,2,0,0,0,79,48,57,0,0,3,64,0,0,0,0,0,1,0,4,3,2,2,0,0,11,3.5,0,3,0.05263157894736842,2,-39,12,12,84,0,0,0,0,6,1,0,0,1,0,0,0,0,0,-0.010424824431538582,Alec Waterman,0,16000,12,Essendon,2021,38,0
8,0.017660044150110375,5,0.019762845849802372,5,0.016129032258064516,13,0.01703800786369594,12,92,1,0.05555555555555555,0,0,1,0.01282051282051282,2,2,0.019417475728155338,1,0.02040816326530612,0,1,0,7,0.02857142857142857,7,0.013358778625954198,3,0.13043478260869565,0,0,2,0,0,0,82,63,90,1,0,5,274,0.013071895424836602,6,0,0,3,0,0,6,7,0,3,4,0,9,14.9,5,1,0.025,2,29,12,11,78,0,0,0,0,32,0,1,0,0,0,0,0,0,0,0.32642263174057007,Noah Balta,0,15890,2,Richmond,2021,9,0
12,0.026490066225165563,4,0.034482758620689655,13,0.048507462686567165,25,0.03467406380027739,19,76,1,0.041666666666666664,0,0,2,0.01694915254237288,0,3,0.023809523809523808,4,0.0449438202247191,3,2,2,12,0.03896103896103896,15,0.03968253968253968,0,0,1,0.0625,1,0,0,0,79,85,110,1,3,4,373,0.030120481927710843,5,0,0,0,0,0,9,8,1,10,2,1,14,17,2,1,0.01818181818181818,0,-8,12,11,78,0,0,0,0,225,1,0,0,0,0,0,0,0,1,-0.1282074749469757,Callan Ward,0,15882,1,Greater Western Sydney,2021,43,0
11,0.02534562211981567,6,0.043795620437956206,2,0.006920415224913495,13,0.017980636237897647,8,62,3,0.13043478260869565,1,0.0625,3,0.02127659574468085,0,2,0.018518518518518517,0,0,4,1,2,4,0.013468013468013467,8,0.020512820512820513,0,0,4,0.2,1,0,0,0,76,81,90,0,0,6,287,0.017341040462427744,0,2,0,0,2,0,1,7,1,3,0,5,11,13.4,0,4,0.08695652173913043,1,0,13,11,79,0,1,0,0,77,0,0,0,1,0,0,0,0,0,0.05202101171016693,Bayley Fritsch,0,16056,18,Melbourne,2021,15,0
9,0.01978021978021978,6,0.028846153846153848,3,0.012,12,0.01702127659574468,5,42,0,0,0,0,2,0.0196078431372549,0,5,0.05102040816326531,0,0,2,0,0,1,0.00390625,10,0.02247191011235955,0,0,2,0.09523809523809523,0,0,0,0,73,59,29,0,0,3,351,0.013605442176870748,0,0,0,0,1,0,2,2,1,1,0,0,10,1.2,0,2,0.044444444444444446,0,-10,12,8,60,0,0,0,0,41,1,0,0,0,0,0,0,0,1,0.0053022680804133415,Jack Petruccelle,0,16051,17,West Coast,2021,26,0
5,0.01026694045174538,6,0.024193548387096774,1,0.0035211267605633804,6,0.007782101167315175,5,83,2,0.10526315789473684,1,0.0625,1,0.010101010101010102,0,1,0.009615384615384616,0,0,0,1,0,3,0.011194029850746268,5,0.01026694045174538,1,0.027777777777777776,3,0.13636363636363635,0,0,0,0,77,53,66,0,0,4,90,0,0,0,0,0,1,0,1,4,1,1,0,2,8,5,0,3,0.07692307692307693,0,54,9,14,93,0,0,0,0,12,0,1,0,1,0,0,0,0,0,0.010036356747150421,Mitch Georgiades,0,15928,6,Port Adelaide,2021,23,0
8,0.017817371937639197,3,0.015789473684210527,11,0.03536977491961415,19,0.025,12,63,0,0,0,0,5,0.04032258064516129,0,2,0.02,4,0.058823529411764705,4,3,2,7,0.02456140350877193,13,0.029345372460496615,0,0,0,0,0,1,0,0,63,72,70,3,1,4,157,0.018292682926829267,0,2,0,0,2,1,12,4,0,4,0,0,21,4.8,2,0,0,0,30,6,14,90,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0.012448609806597233,Tom Green,0,15907,4,Greater Western Sydney,2021,22,0
16,0.03187250996015936,8,0.04395604395604396,7,0.030837004405286344,23,0.03155006858710562,15,65,0,0,1,0.05,6,0.04285714285714286,3,0,0,3,0.03529411764705882,4,1,0,11,0.03754266211604096,13,0.0325,1,0.05555555555555555,1,0.07142857142857142,3,0,0,0,83,112,119,1,2,4,286,0.034013605442176874,2,0,0,0,0,0,8,11,1,9,1,1,20,11.2,0,2,0.037037037037037035,1,-11,11,8,59,0,0,0,1,158,1,0,1,0,0,0,0,0,0,0.9899945855140686,David Swallow,0,15906,4,Gold Coast,2021,6,0
8,0.018475750577367205,1,0.005076142131979695,1,0.0035087719298245615,9,0.012534818941504178,4,44,2,0.07142857142857142,2,0.1,1,0.011235955056179775,0,2,0.02040816326530612,0,0,2,1,0,1,0.003745318352059925,8,0.01762114537444934,0,0,1,0.03333333333333333,0,0,0,0,89,48,41,0,0,5,276,0.016,1,1,0,0,0,0,2,3,0,0,0,0,23,6.7,0,5,0.09259259259259259,0,-7,9,14,93,0,0,0,0,57,1,0,0,1,0,0,0,0,0,0.01041729748249054,Liam Ryan,0,15891,2,West Coast,2021,25,0
15,0.032679738562091505,7,0.061946902654867256,9,0.03225806451612903,24,0.032520325203252036,11,46,0,0,2,0.1111111111111111,4,0.025157232704402517,0,6,0.05405405405405406,1,0.013157894736842105,3,1,0,9,0.027692307692307693,13,0.035326086956521736,2,0.125,2,0.16666666666666666,0,0,0,0,87,103,85,0,1,5,510,0.035897435897435895,3,2,0,0,3,0,1,5,2,6,0,3,8,5,1,2,0.043478260869565216,0,-6,12,8,60,0,0,0,0,56,1,0,0,0,0,1,0,0,0,0.3280594050884247,Jack Higgins,0,16016,13,St Kilda,2021,11,0
14,0.03167420814479638,4,0.030534351145038167,12,0.040955631399317405,26,0.03537414965986395,19,73,0,0,0,0,5,0.032679738562091505,2,2,0.018867924528301886,3,0.03333333333333333,4,2,0,9,0.027190332326283987,14,0.03535353535353535,0,0,0,0,3,3,0,0,86,100,102,0,3,5,447,0.025157232704402517,6,1,0,0,0,0,6,8,0,7,1,0,11,11.2,1,0,0,1,20,7,13,85,0,0,2,0,155,0,1,0,0,0,0,0,0,1,0.6863966584205627,Lachie Hunter,0,16066,19,Western Bulldogs,2021,8,0
11,0.02570093457943925,8,0.03773584905660377,8,0.02768166089965398,19,0.026499302649930265,16,84,0,0,0,0,2,0.020833333333333332,1,2,0.020618556701030927,0,0,4,1,1,5,0.02092050209205021,13,0.028077753779697623,0,0,0,0,2,0,0,0,86,79,65,0,0,2,281,0.024,6,0,0,2,0,0,6,8,0,4,1,1,8,7.5,1,0,0,1,32,11,14,95,0,0,1,0,107,0,1,0,0,0,0,0,0,0,0.05658227950334549,Jimmy Webster,0,16047,17,St Kilda,2021,14,0
14,0.03070175438596491,12,0.05581395348837209,4,0.012307692307692308,18,0.023047375160051217,17,94,0,0,0,0,1,0.009174311926605505,5,0,0,0,0,3,1,2,9,0.0313588850174216,8,0.01652892561983471,6,0.1875,0,0,8,1,0,0,96,85,119,0,0,4,347,0.019736842105263157,9,0,0,4,0,0,4,13,0,2,8,0,4,23.2,4,0,0,7,-16,11,7,53,0,0,8,0,90,1,0,0,0,1,0,0,0,0,0.9844440221786499,Darcy Moore,0,15876,1,Collingwood,2021,3,1
7,0.016055045871559634,4,0.02072538860103627,3,0.010033444816053512,10,0.013605442176870748,8,80,2,0.08333333333333333,2,0.2,0,0,0,2,0.01904761904761905,0,0,2,1,2,4,0.014285714285714285,6,0.013605442176870748,0,0,3,0.1875,3,1,1,0.058823529411764705,90,48,65,0,0,5,163,0.023622047244094488,1,0,0,0,5,1,0,5,2,3,0,3,5,6.1,0,4,0.10256410256410256,2,-4,5,12,77,0,0,0,0,183,1,0,0,0,0,1,0,0,0,-0.028351515531539917,Jeremy Cameron,0,16101,23,Geelong,2021,41,0
